@relation pan_features_trainset_dec31_withoutid

@attribute TSDiff numeric
@attribute dsr numeric
@attribute ddsr numeric
@attribute rep numeric
@attribute insertedTokens numeric
@attribute deletedTokens numeric
@attribute deleterTokens numeric
@attribute insPageCount numeric
@attribute delPageCount numeric
@attribute insRevisionCount numeric
@attribute delRevisionCount numeric
@attribute userType {0,1,2,3,4,5}
@attribute userPageStatus {-1,1,0}
@attribute comment_feature1 {0,1}
@attribute comment_feature2 {0,1}
@attribute comment_feature3 {0,1}
@attribute comment_feature4 {0,1}
@attribute comment_feature5 {0,1}
@attribute RevOrdinal numeric
@attribute CommentLength numeric
@attribute InsertSize numeric
@attribute DeleteSize numeric
@attribute SizeRatio numeric
@attribute KLDNew2OLD numeric
@attribute HasBecomeBlank {0,1}
@attribute HasInsInternalLink {0,1}
@attribute HasInsExternalLink {0,1}
@attribute Reverted {0,1}
@attribute KLDINSOld numeric
@attribute LongestInsertedWord numeric
@attribute LongestInsertedCharacterSequence numeric
@attribute InsCompressibiity numeric
@attribute InsUpperToLowerRatio numeric
@attribute InsUpperToAllRatio numeric
@attribute InsDigitRatio numeric
@attribute InsNonAlphabeticRatio numeric
@attribute InsCharacterDiversity numeric
@attribute InsAvgTermFrequency numeric
@attribute InsVulgarRatio numeric
@attribute InsBiasRatio numeric
@attribute InsSexRatio numeric
@attribute InsBadRatio numeric
@attribute InsPronounRatio numeric
@attribute InsGoodRatio numeric
@attribute InsAllSpecialRatio numeric
@attribute KLDDELOLD numeric
@attribute DelVulgarRatio numeric
@attribute DelBiasRatio numeric
@attribute DelSexRatio numeric
@attribute DelBadRatio numeric
@attribute DelPronounRatio numeric
@attribute DelGoodRatio numeric
@attribute DelAllSpecialRatio numeric
@attribute LongestCommentCharacterSequence numeric
@attribute CommentUpperToLowerRatio numeric
@attribute CommentUpperToAllRatio numeric
@attribute CommentDigitRatio numeric
@attribute CommentNonAlphabeticRatio numeric
@attribute CommentCharacterDiversity numeric
@attribute CommentVulgarRatio numeric
@attribute CommentBiasRatio numeric
@attribute CommentSexRatio numeric
@attribute CommentBadRatio numeric
@attribute CommentPronounRatio numeric
@attribute CommentGoodRatio numeric
@attribute CommentAllSpecialRatio numeric
@attribute label {0,1}

@data
1276,0.595522,0.829147,0.872258,16169,6540,19001,5278,5231,5555,5482,0,0,0,0,0,0,0,160,8,1,1,1.000072,7.674333,0,0,0,0,6375.558924,12,2,1,0.071429,0.142857,0.071429,0.073073,0.1,1.5,0,0,0,0,0,0,0,6375.558924,0,0,0,0,0,0,0,0,0.133333,0.28,0.02,0.02,0.047619,0,0,0,0,0,0,0,0
1,0.595585,0.790687,0.82793,373700,151130,92677,1456,694,5754,2417,0,1,0,0,0,0,0,44,4,1,0,1.000921,-0.005339,0,0,0,0,4752.010886,8,1,1,0.1,0.2,0.1,0.172973,0.1,1.5,0,0,0,0,0,0,0,4752.010886,0,0,0,0,0,0,0,0,0.038462,0.192308,0.038462,0.038462,0.071429,0,0,0,0,0,0,0,0
5048,0.595806,0.739629,0.766161,10015,4048,2722,215,113,422,189,0,1,0,0,0,0,0,9788,2,0,18,0.99892,0.000057,0,0,0,0,49440.8588,0,1,0,1,1,1,0.0906,1,1,0,0,0,0,0,0,0,49345.5353,0,0,0,0,0,0,0,0,0.058824,0.176471,0.058824,0.058824,0.1,0,0,0,0,0,0,0,0
4,0.595936,0.847216,0.865967,445961,180197,140743,2212,1482,8259,5112,2,1,0,0,0,0,0,21,10,2,3,0.999607,6.601384,0,0,0,0,2596.166918,10,1,0.941176,0.1875,0.277778,0.055556,0.107837,0.083333,2.333333,0,0,0,0,0,0,0,2592.576255,0,0,0,0,0,0,0,0,0.061224,0.254902,0.019608,0.019608,0.045455,0,0,0,0,0,0,0,0
6,0.595936,0.847216,0.865967,445961,180197,140743,2212,1482,8259,5112,2,1,0,0,0,0,0,9,3,40,0,1.333704,-0.44711,0,1,0,0,266.929473,12,2,0.676692,0.063492,0.299625,0.093633,0.071726,0.026316,40.034483,0,0,0,0,0,0,0,324.847057,0,0,0,0,0,0,0,0,0.074074,0.178571,0.035714,0.035714,0.066667,0,0,0,0,0,0.166667,0.166667,0
42531,0.595936,0.847216,0.865967,445961,180197,140743,2212,1482,8259,5112,2,1,0,0,0,0,0,82,2,5,9,0.989387,23.570147,0,0,0,0,1089.488773,9,1,0.882353,0.125,0.257143,0.028571,0.085022,0.058824,5.166667,0,0,0,0,0,0,0,1067.411951,0,0,0,0,0,0,0,0,0.125,0.235294,0.058824,0.058824,0.083333,0,0,0,0,0,0,0,0
2,0.595936,0.847216,0.865967,445961,180197,140743,2212,1482,8259,5112,2,1,0,0,0,0,0,23,9,30,0,1.046626,-0.101545,0,0,0,0,1882.501786,11,2,0.78453,0.01105,0.175824,0.005495,0.053927,0.037037,30.032258,0,0,0,0,0,0,0,1982.91209,0,0,0,0,0,0,0,0,0.066667,0.255319,0.021277,0.021277,0.05,0,0,0,0,0,0,0,0
2581,0.595937,0.70221,0.761631,4873,1969,1833,27,16,169,108,0,0,0,0,0,0,0,108,4,26,26,1.000811,-0.010521,0,0,0,0,2323.151741,11,2,0.69697,0.04375,0.228916,0.036145,0.159574,0.038462,26.0625,0,0,0,0,0,0,0,2308.71679,0,0,0,0,0,0,0,0,0.153846,0.275862,0.034483,0.034483,0.055556,0,0,0,0,0,0,0,0
7,0.596172,0.76206,0.838121,2142,865,523,41,21,84,35,0,0,0,0,0,0,0,31,1,4,2,1.000843,-0.009463,0,0,0,0,3139.051461,12,1,1,0.125,0.228571,0.028571,0.195376,0.047619,4.2,0,0,0,0,0,0,0,3140.686696,0,0,0,0,0,0,0,0,0.222222,0.3,0.1,0.1,0.125,0,0,0,0,0,0,0,0
24,0.596339,0.713332,0.741048,1110842,448404,278762,12249,4061,15719,5087,1,1,0,1,0,0,0,635,27,1,2,0.996321,12.524386,0,0,0,0,1739.473889,5,1,1,0.333333,0.428571,0.142857,0.067594,0.142857,1.5,0,0,0,0,0,0,0,1732.513542,0,0,0,0,0,0,0,0,0.059701,0.460993,0.219858,0.007092,0.030303,0,0,0,0,0,0,0,0
3,0.596346,0.742236,0.796677,2408,972,361,28,12,135,56,0,1,0,0,0,0,0,28,1,0,0,1,0,0,0,0,0,935.473412,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,935.473412,0,0,0,0,0,0,0,0,0.25,0.333333,0.111111,0.111111,0.125,0,0,0,0,0,0,0,0
0,0.596346,0.742236,0.796677,2408,972,361,28,12,135,56,0,1,0,0,0,0,0,3,29,0,0,1.002481,0,0,0,0,0,160.160127,0,1,0,1,1,1,0.121287,1,1,0,0,0,0,0,0,0,160.160127,0,0,0,0,0,0,0,0,0.111801,0.269663,0.005618,0.011236,0.027778,0,0,0,0,0,0,0,0
2,0.596346,0.742236,0.796677,2408,972,361,28,12,135,56,0,1,0,0,0,0,0,77,25,0,0,1,0,0,0,0,0,2053.144662,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,2053.144662,0,0,0,0,0,0,0,0,0.056452,0.246154,0.007692,0.007692,0.037037,0,0,0,0,0,0,0,0
3,0.596435,0.677721,0.737414,138788,56010,154299,1084,623,2739,1281,3,0,0,0,0,0,0,338,13,70,0,1.009297,-0.020019,0,1,0,0,18411.20774,24,2,0.657635,0.035533,0.206388,0.002457,0.06191,0.029412,70.017241,0,0,0,0,0,0,0,18680.93679,0,0,0,0,0,0,0,0,0.027397,0.202703,0.013514,0.013514,0.047619,0,0,0,0,0,0,0,0
1,0.596634,0.711,0.755713,8615,3475,5494,665,300,786,354,0,1,0,0,0,0,0,29,1,1,1,1,5.954253,0,0,0,0,1338.816256,5,1,1,0.333333,0.428571,0.142857,0.142857,0.142857,1.5,0,0,0,0,0,0,0,1338.816256,0,0,0,0,0,0,0,0,0.125,0.25,0.125,0.125,0.142857,0,0,0,0,0,0,0,0
40137,0.596634,0.711,0.755713,8615,3475,5494,665,300,786,354,0,1,0,0,0,0,0,304,1,1,1,1,6.823497,0,0,0,0,2864.104307,6,1,1,0.285714,0.375,0.125,0.125,0.125,1.5,0,0,0,0,0,0,0,2864.104307,0,0,0,0,0,0,0,0,0.181818,0.25,0.083333,0.083333,0.1,0,0,0,0,0,0,0,0
47381,0.596656,0.82125,0.851386,1231209,496601,510924,28593,13802,45726,20175,3,0,0,0,0,0,0,51,3,3,0,1.00344,-0.012141,0,0,0,0,1541.376014,4,1,1,0.076923,0.307692,0.076923,0.064442,0.111111,3.25,0,0,0,0,0,0,0,1548.539082,0,0,0,0,0,0,0,0,0.076923,0.307692,0.076923,0.076923,0.111111,0,0,0,0,0,0,0,0
0,0.596769,0.849387,0.868955,20058,8088,39980,338,298,558,452,0,1,0,0,0,0,0,1196,2,4,3,1.000223,8.662042,0,0,0,0,12390.18329,12,1,0.828571,0.088235,0.25,0.083333,0.096911,0.0625,4.2,0,0,0,0,0,0,0,12385.28995,0,0,0,0,0,0,0,0,0.090909,0.272727,0.090909,0.090909,0.125,0,0,0,0,0,0,0,0
2,0.596769,0.849387,0.868955,20058,8088,39980,338,298,558,452,0,1,0,0,0,0,0,671,7,1,1,1.000748,0.000144,0,1,0,0,2128.222769,8,2,1,0.222222,0.3,0.1,0.098953,0.125,1.5,0,0,0,0,0,0,0,2128.222769,0,0,0,0,0,0,0,0,0.608696,0.583333,0.027778,0.027778,0.047619,0,0,0,0,0.2,0,0.2,0
110,0.596791,0.697901,0.756615,134724,54322,129421,1199,726,3461,1946,3,1,0,1,0,0,0,783,27,193,16,1.140845,70.668949,0,1,1,0,3218.357451,12,2,0.543956,0.062136,0.244282,0.009149,0.080414,0.021277,193.008772,0,0,0,0,0,0.005155,0,3478.955314,0,0,0,0,0.058824,0,0.058824,0,0.059701,0.439716,0.198582,0.007092,0.03125,0,0,0,0,0,0,0,0
8539,0.596791,0.697901,0.756615,134724,54322,129421,1199,726,3461,1946,3,1,0,0,0,0,0,87,4,0,3,0.998496,15.178717,0,0,0,0,5824.12426,0,1,0,1,1,1,0.0514,1,1,0,0,0,0,0,0,0,5809.042494,0,0,0,0,0.25,0,0.25,0,0.055556,0.277778,0.055556,0.055556,0.076923,0,0,0,0,0,0,0,0
5617,0.596904,0.82019,0.83976,199883,80572,97400,1406,751,2905,1345,3,1,0,0,0,0,0,5,2,12,0,1.08452,-0.025799,0,0,0,0,430.517391,12,2,0.890244,0.05,0.240964,0.060241,0.076182,0.04,12.076923,0,0,0,0,0,0,0,473.514652,0,0,0,0,0,0,0,0,0.230769,0.333333,0.066667,0.066667,0.111111,0,0,0,0,0,0,0,0
1,0.596904,0.82019,0.83976,199883,80572,97400,1406,751,2905,1345,3,1,0,0,0,0,0,5,1,2,0,1.011523,-0.065128,0,1,0,0,611.13289,5,1,1,0.2,0.363636,0.090909,0.125305,0.1,2.333333,0,0,0,0,0,0,0,611.826037,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.1,0.142857,0,0,0,0,0,0,0,0
195695,0.596904,0.82019,0.83976,199883,80572,97400,1406,751,2905,1345,3,1,0,0,0,0,0,11,15,2,0,1.006209,0.001648,0,0,0,0,814.166712,9,1,0.9375,0.125,0.235294,0.058824,0.144326,0.076923,2.333333,0,0,0,0,0,0,0,819.58438,0,0,0,0,0,0,0,0,0.04902,0.188679,0.009434,0.009434,0.04,0,0,0,0,0,0,0,0
17660,0.596904,0.82019,0.83976,199883,80572,97400,1406,751,2905,1345,3,1,0,0,0,0,0,407,4,43,5,1.014659,-0.070284,0,1,1,0,7137.890288,12,3,0.771784,0.061135,0.256198,0.024793,0.085912,0.026316,43.02439,0,0,0,0,0,0,0,7237.640647,0,0,0,0,0,0,0,0,0.2,0.347826,0.043478,0.043478,0.071429,0,0,0,0,0,0,0,0
698,0.597062,0.889342,0.906097,513263,206813,356405,5065,3214,10319,5856,1,1,0,1,0,0,0,517,27,0,4,0.996981,0.000253,0,0,0,0,4690.056573,0,1,0,1,1,1,0.068184,1,1,0,0,0,0,0,0,0,4671.74816,0,0,0,0,0,0,0,0,0.075758,0.475177,0.219858,0.007092,0.029412,0,0,0,0,0,0,0,0
22755,0.597122,0.648325,0.785323,278,112,24,16,12,18,12,0,0,0,0,0,0,0,2,3,1,1,1.000375,6.084371,0,0,0,0,1171.770805,10,2,1,0.083333,0.166667,0.083333,0.072018,0.1,1.5,0,0,0,0,0,0,0,1171.770805,0,0,0,0,0,0,0,0,0.066667,0.16129,0.032258,0.032258,0.0625,0,0,0,0,0,0,0,0
4,0.597156,0.701867,0.738107,844,340,209,12,10,52,34,0,0,0,0,0,0,0,507,4,0,0,1,0,0,0,0,0,4299.081994,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,4299.081994,0,0,0,0,0,0,0,0,0.108108,0.2,0.025,0.025,0.058824,0,0,0,0,0,0,0,0
1,0.597345,0.856365,0.886282,25985,10463,5493,461,293,828,476,0,1,0,0,0,0,0,110,2,0,0,1.000197,0,0,0,0,0,4319.213313,0,1,0,1,1,1,0.051153,1,1,0,0,0,0,0,0,0,4319.213313,0,0,0,0,0,0,0,0,0.1,0.190476,0.047619,0.047619,0.071429,0,0,0,0,0,0,0,0
4,0.597483,0.72755,0.768027,19788,7965,18925,266,246,966,864,0,-1,0,0,0,0,0,286,13,4,0,1.000827,-0.004378,0,0,0,0,8639.392159,5,1,1,0.222222,0.380952,0.047619,0.062154,0.066667,4.2,0,0,0,0,0,0,0,8650.827962,0,0,0,0,0,0,0,0,0.044118,0.228571,0.014286,0.014286,0.047619,0,0,0,0,0,0,0,0
76,0.597483,0.72755,0.768027,19788,7965,18925,266,246,966,864,0,-1,0,0,0,0,0,26,23,4,203,0.030747,526.50727,0,0,0,0,536.941885,12,1,0.945946,0.444444,0.421053,0.026316,0.047619,0.038462,4.2,0,0,0,0,0,0,0,10.655824,0,0,0,0,0,0,0,0,0.106796,0.619469,0.327434,0.00885,0.028571,0,0,0,0,0,0,0,0
38061,0.597485,0.779525,0.814158,351430,141456,156780,1765,812,4328,1986,0,1,0,0,0,0,0,126,1,19,0,1.020759,-0.088087,0,1,0,0,2400.536811,11,2,0.791304,0.054054,0.25,0.043103,0.068178,0.032258,19.055556,0,0,0,0,0,0,0,2432.345515,0,0,0,0,0,0,0,0,0.333333,0.666667,0.333333,0.333333,0.333333,0,0,0,0,0,0,0,0
1417,0.597525,0.724382,0.779664,1054211,424294,433923,4536,1967,23071,11263,0,1,0,0,0,0,0,2881,5,86,0,1.007584,-0.025244,0,1,0,0,26703.18718,11,2,0.646825,0.056367,0.255446,0.033663,0.075161,0.020408,86.014286,0,0,0,0,0,0.011494,0.011494,27000.74246,0,0,0,0,0,0,0,0,0.068966,0.233333,0.033333,0.033333,0.0625,0,0,0,0,0,0,0,0
796,0.597525,0.724382,0.779664,1054211,424294,433923,4536,1967,23071,11263,0,1,0,0,0,0,0,200,26,0,4,0.995033,20.777094,0,0,0,0,3833.722081,0,1,0,1,1,1,0.138026,1,1,0,0,0,0,0,0,0,3812.08181,0,0,0,0,0,0,0,0,0.135135,0.64,0.32,0.008,0.027778,0,0,0,0,0,0,0,0
4606,0.597525,0.724382,0.779664,1054211,424294,433923,4536,1967,23071,11263,0,1,0,0,0,0,0,217,29,0,2,0.997726,13.928274,0,0,0,0,3865.783702,0,1,0,1,1,1,0.049566,1,1,0,0,0,0,0,0,0,3858.127365,0,0,0,0,0,0,0,0,0.156716,0.474026,0.155844,0.006494,0.025641,0,0,0,0,0,0,0,0
39688,0.597525,0.724382,0.779664,1054211,424294,433923,4536,1967,23071,11263,0,1,0,0,0,0,0,27,8,3,1,1.018246,5.502714,0,0,0,0,832.626586,12,1,0.826087,0.041667,0.166667,0.041667,0.054913,0.090909,3.333333,0,0,0,0,0,0,0,833.263101,0,0,0,0,0,0,0,0,0.232558,0.346154,0.019231,0.019231,0.038462,0,0.090909,0,0,0,0,0.090909,0
3924,0.597525,0.724382,0.779664,1054211,424294,433923,4536,1967,23071,11263,0,1,0,0,0,0,0,301,41,0,17,0.99581,32.561443,0,0,0,0,10375.9238,0,1,0,1,1,1,0.056531,1,1,0,0,0,0,0,0,0,10283.49936,0,0,0,0,0,0,0,0,0.096257,0.465686,0.181373,0.004902,0.022222,0,0,0,0,0,0,0,0
3594,0.597525,0.724382,0.779664,1054211,424294,433923,4536,1967,23071,11263,0,1,0,0,0,0,0,1259,30,0,275,0.974917,454.29234,0,1,0,0,23214.44041,0,1,0,1,1,1,0.061379,1,1,0,0,0,0,0,0,0,22015.28079,0,0,0,0,0,0,0,0,0.023952,0.2,0.005882,0.005882,0.04,0,0,0,0,0,0,0,0
3993,0.597525,0.724382,0.779664,1054211,424294,433923,4536,1967,23071,11263,0,1,0,0,0,0,0,44,20,0,6,0.991833,27.037083,0,1,0,0,2313.970493,0,1,0,1,1,1,0.108385,1,1,0,0,0,0,0,0,0,2283.661542,0,0,0,0,0,0,0,0,0.214286,0.619048,0.214286,0.011905,0.030303,0,0,0,0,0,0,0,0
35730,0.597701,0.612444,0.679092,87,35,65,5,3,10,5,0,0,0,0,0,0,0,148,2,9,0,1.009784,-0.054201,0,0,0,0,2129.263474,4,3,0.810811,0.5,1,0.447368,0.075534,0.0625,9.1,0,0,0,0,0,0,0,2150.796205,0,0,0,0,0,0,0,0,0.214286,0.3125,0.0625,0.0625,0.083333,0,0,0,0,0,0,0,0
26410,0.597723,0.627786,0.668285,527,212,42,28,8,33,9,0,0,0,0,0,0,0,118,5,0,0,1.00065,0,0,1,0,0,5750.737129,0,1,0,1,1,1,0.047286,1,1,0,0,0,0,0,0,0,5750.737129,0,0,0,0,0,0,0,0,0.073171,0.186047,0.023256,0.023256,0.047619,0,0,0,0,0,0,0,0
408,0.597791,0.807371,0.839722,703590,282990,317842,8622,5023,12509,6312,1,1,0,0,0,0,0,1549,5,0,5,0.999042,25.029352,0,0,0,0,9707.890452,0,1,0,1,1,1,0.092984,1,1,0,0,0,0,0,0,0,9674.343063,0,0,0,0,0,0,0,0,0.025641,0.153846,0.025641,0.025641,0.071429,0,0,0,0,0,0,0,0
333,0.597994,0.794024,0.80044,2592,1042,79,9,2,33,8,0,1,0,0,0,0,0,3303,20,379,0,1.018119,-0.049455,0,0,1,0,41891.76636,17,3,0.492056,0.07553,0.316169,0.064004,0.093422,0.019608,379.005102,0.005263,0,0.002632,0,0,0,0.007895,42805.30319,0,0,0,0,0,0,0,0,0.130081,0.26087,0.007246,0.007246,0.032258,0,0,0,0,0,0,0,0
35278,0.598106,0.821295,0.846651,14785,5942,13206,1157,916,1693,1285,0,0,0,0,0,0,0,397,1,2,0,1.000538,-0.00262,0,0,0,0,10145.43763,7,1,1,0.166667,0.307692,0.076923,0.094436,0.083333,2.333333,0,0,0,0,0,0,0,10148.49219,0,0,0,0,0,0,0,0,0.181818,0.25,0.083333,0.083333,0.1,0,0,0,0,0,0,0,0
774,0.598106,0.821295,0.846651,14785,5942,13206,1157,916,1693,1285,0,0,0,0,0,0,0,63,2,4,0,1.006487,0.001261,0,0,0,0,1667.607326,8,1,0.96,0.173913,0.307692,0.038462,0.10709,0.058824,4.2,0,0,0,0,0,0,0,1684.996389,0,0,0,0,0,0,0,0,0.111111,0.210526,0.052632,0.052632,0.066667,0,0,0,0,0,0,0,0
1,0.598174,0.623016,0.687748,219,88,438,17,12,45,29,0,0,0,0,0,0,0,393,3,4,1,1.001917,7.035129,0,1,0,0,3723.094895,12,1,0.931035,0.068966,0.2,0.033333,0.110736,0.0625,4.2,0,0,0,0,0,0,0,3740.968757,0,0,0,0,0,0,0,0,0.230769,0.4,0.066667,0.066667,0.083333,0,0,0,0,0,0,0,0
8847,0.598261,0.805748,0.860473,174499,70103,128679,1719,740,3263,1600,0,1,0,0,0,0,0,606,7,14,14,1.000952,32.67441,0,0,0,0,8542.256849,11,2,0.835294,0.060976,0.232558,0.023256,0.07847,0.041667,14.071429,0,0,0,0,0,0,0,8510.213935,0,0,0,0,0.066667,0,0.066667,0,0.019231,0.173077,0.038462,0.019231,0.0625,0,0,0,0,0,0,0,0
99,0.598294,0.822073,0.851736,375197,150719,176874,2867,1932,6135,3922,0,1,0,0,0,0,0,112,4,29,0,1.022549,-0.050372,0,0,0,0,3853.046354,10,2,0.72549,0.107143,0.396104,0.11039,0.097751,0.030303,29.047619,0,0,0,0,0,0,0,3928.474833,0,0,0,0,0,0,0,0,0.083333,0.24,0.04,0.04,0.071429,0,0,0,0,0,0,0,0
2,0.598361,0.927122,0.933934,16348,6566,4447,691,391,907,459,0,0,0,0,0,0,0,82,11,6,0,1.007449,-0.029828,0,1,0,0,2530.797404,8,2,0.820513,0.205882,0.325,0.025,0.103512,0.058824,6.2,0,0,0,0,0,0,0,2537.637671,0,0,0,0,0,0,0,0,0.132075,0.338983,0.050847,0.016949,0.043478,0,0,0,0,0,0,0,0
12503,0.598361,0.927122,0.933934,16348,6566,4447,691,391,907,459,0,0,0,0,0,0,0,30,5,1,0,1.001079,-0.008194,0,0,0,0,3717.206818,4,1,1,0.166667,0.333333,0.166667,0.109718,0.166667,1.5,0,0,0,0,0,0,0,3717.206818,0,0,0,0,0,0,0,0,0.068966,0.233333,0.033333,0.033333,0.076923,0,0,0,0,0,0,0,0
118793,0.598361,0.927122,0.933934,16348,6566,4447,691,391,907,459,0,0,0,0,0,0,0,304,4,4,2,1.001552,7.413523,0,0,0,0,6753.286652,8,1,0.931035,0.107143,0.233333,0.033333,0.093061,0.058824,4.2,0,0,0,0,0,0,0,6754.697098,0,0,0,0,0,0,0,0,0.026316,0.131579,0.026316,0.026316,0.058824,0,0,0,0,0,0,0,0
11,0.598599,0.747865,0.796931,1299312,521545,470010,10133,3505,25930,9684,2,0,0,0,0,0,0,189,8,5,1,1.004565,7.173292,0,0,0,0,4416.278349,11,2,0.878049,0.04878,0.166667,0.02381,0.068157,0.055556,5.166667,0,0,0,0,0,0,0,4427.635089,0,0,0,0,0,0,0,0,0.018182,0.163636,0.018182,0.018182,0.052632,0,0,0,0,0,0,0,0
87794,0.598779,0.781589,0.821214,604099,242377,260075,10286,4778,19249,8163,2,1,0,0,0,0,0,16,2,16,4,1.06341,9.338423,0,1,0,0,322.99624,7,3,0.852273,0.232877,0.460674,0.101124,0.110459,0.030303,16.066667,0,0,0,0,0,0.058824,0,338.024346,0,0,0,0,0,0,0,0,0.083333,0.25,0.083333,0.083333,0.1,0,0,0,0,0,0,0,0
243884,0.598779,0.781589,0.821214,604099,242377,260075,10286,4778,19249,8163,2,1,0,0,0,0,0,5,11,21,7,1.032362,31.288718,0,1,1,0,1497.419607,13,3,0.85,0.092308,0.234043,0.007092,0.073143,0.03125,21.045455,0,0,0,0,0,0,0,1475.998864,0,0,0,0,0,0,0,0,0.2,0.338462,0.015385,0.015385,0.038462,0,0,0,0,0,0,0,0
19,0.598779,0.781589,0.821214,604099,242377,260075,10286,4778,19249,8163,2,1,0,0,0,0,0,783,5,23,7,1.00517,-0.008954,0,1,0,0,7048.013118,13,2,0.784173,0.101563,0.371429,0.121429,0.292783,0.028571,23.05,0,0,0,0,0,0,0,7105.231167,0,0,0,0,0,0,0,0,0.148148,0.3,0.033333,0.033333,0.052632,0,0,0,0,0,0,0,0
138610,0.598779,0.781589,0.821214,604099,242377,260075,10286,4778,19249,8163,2,1,0,0,0,0,0,126,2,18,0,1.028326,-0.160781,0,1,0,0,1897.901019,10,1,0.734043,0.2,0.389474,0.042105,0.070508,0.027778,18.076923,0,0,0,0,0,0.052632,0,1912.535585,0,0,0,0,0,0,0,0,0.071429,0.214286,0.071429,0.071429,0.111111,0,0,0,0,0,0,0,0
73951,0.598835,0.856107,0.878953,446313,179045,155238,13840,7324,16588,8426,0,1,0,0,0,0,0,60,2,4,0,1.00978,-0.013767,0,0,0,0,1248.918683,11,1,1,0.7,0.545455,0.030303,0.099005,0.043478,4.2,0,0,0,0,0,0,0,1257.480966,0,0,0,0,0,0,0,0,0.058824,0.176471,0.058824,0.058824,0.083333,0,0,0,0,0,0.2,0.2,0
2,0.598971,0.601443,0.697305,18278,7330,6816,48,37,133,92,0,1,0,0,0,0,0,4,2,5,0,1.049741,-0.030561,0,1,0,0,423.170057,11,1,1,0.093023,0.195652,0.021739,0.078973,0.043478,5.166667,0,0,0,0,0,0,0,439.415942,0,0,0,0,0,0,0,0,0.153846,0.285714,0.071429,0.071429,0.1,0,0,0,0,0,0,0,0
0,0.598997,0.648719,0.70149,5384,2159,2242,16,9,111,58,0,1,0,0,0,0,0,3,30,1,1,0.999793,6.522149,0,0,0,0,1385.684795,7,2,1,0.25,0.333333,0.111111,0.171713,0.142857,1.5,0,0,0,0,0,0,0,1385.684795,0,0,0,0,0,0,0,0,0.117241,0.360248,0.068323,0.012422,0.02381,0,0,0,0,0,0,0,0
12030,0.599016,0.705208,0.754098,813,326,1374,39,24,111,100,0,0,0,0,0,0,0,133,1,2,0,1.00488,-0.015237,0,1,0,0,1498.706132,7,2,0.928571,0.230769,0.333333,0.066667,0.061832,0.111111,2.333333,0,0,0,0,0,0,0,1501.084003,0,0,0,0,0,0,0,0,0.153846,0.214286,0.071429,0.071429,0.090909,0,0,0,0,0,0,0,0
1,0.599169,0.660589,0.741583,1377969,552333,735893,16011,10547,24525,13905,2,1,0,0,0,0,0,17,2,0,0,1.000042,0,0,0,0,0,3814.001483,0,1,0,1,1,1,0.198466,1,1,0,0,0,0,0,0,0,3814.001483,0,0,0,0,0,0,0,0,0.1,0.190476,0.047619,0.047619,0.071429,0,0,0,0,0,0,0,0
479,0.599169,0.660589,0.741583,1377969,552333,735893,16011,10547,24525,13905,2,1,0,0,0,0,0,3440,4,7,0,1.003097,-0.009837,0,0,0,0,7708.500897,9,2,0.958333,0.06383,0.326531,0.142857,0.070892,0.041667,7.125,0,0,0,0,0,0,0,7736.17987,0,0,0,0,0,0,0,0,0.043478,0.217391,0.043478,0.043478,0.0625,0,0,0,0,0,0,0,0
12916,0.599169,0.660589,0.741583,1377969,552333,735893,16011,10547,24525,13905,2,1,0,0,0,0,0,32,2,53,10,1.027698,15.25027,0,1,1,0,3666.145249,14,3,0.688654,0.046703,0.205263,0.023684,0.161932,0.025641,53.019608,0,0,0,0,0,0,0,3828.479433,0,0,0,0,0,0,0,0,0.066667,0.2,0.066667,0.066667,0.090909,0,0,0,0,0,0.2,0.2,0
48,0.599311,0.638836,0.667156,2613,1047,442,65,19,231,72,0,0,0,0,0,0,0,23,13,7,1,1.066207,4.32362,0,0,0,0,288.534026,9,2,0.875,0.135135,0.292683,0.02439,0.090556,0.0625,7.125,0,0,0,0,0,0,0,299.814006,0,0,0,0,0,0,0,0,0.1,0.234694,0.020408,0.010204,0.033333,0,0,0,0,0,0.0625,0.0625,0
27865,0.599347,0.817881,0.854856,53590,21471,16412,362,299,730,521,0,1,0,0,0,0,0,253,3,13,10,1.002639,-0.017424,0,0,0,0,5264.748815,11,2,0.743902,0.166667,0.301205,0.012048,0.062165,0.045455,13.1,0,0,0,0,0,0,0,5266.563309,0,0,0,0,0,0,0,0,0.076923,0.185185,0.037037,0.037037,0.071429,0,0,0,0,0,0,0,0
1107,0.599351,0.722603,0.782348,497396,199281,264138,2997,1596,9209,5258,0,1,0,0,0,0,0,385,12,44,0,1.011081,-0.021161,0,1,0,0,10574.4646,12,3,0.716,0.054393,0.243028,0.01992,0.08835,0.026316,44.027027,0,0,0,0,0,0,0,10739.29017,0,0,0,0,0,0,0,0,0.015385,0.2,0.015385,0.015385,0.052632,0,0,0,0,0,0,0,0
